,YYY,MM,DD,hours,hours_mins,days,days_m,Kp,ap,D,datetime_column
223615,2008,7,11,21.0,22.5,27951.875,27951.9375,3.0,15,1,2008-07-11
223616,2008,7,12,0.0,1.5,27952.0,27952.0625,3.0,15,1,2008-07-12
223617,2008,7,12,3.0,4.5,27952.125,27952.1875,4.333,32,1,2008-07-12
223618,2008,7,12,6.0,7.5,27952.25,27952.3125,4.0,27,1,2008-07-12
223619,2008,7,12,9.0,10.5,27952.375,27952.4375,3.333,18,1,2008-07-12
223620,2008,7,12,12.0,13.5,27952.5,27952.5625,3.333,18,1,2008-07-12
223621,2008,7,12,15.0,16.5,27952.625,27952.6875,2.0,7,1,2008-07-12
223622,2008,7,12,18.0,19.5,27952.75,27952.8125,2.333,9,1,2008-07-12
223623,2008,7,12,21.0,22.5,27952.875,27952.9375,1.667,6,1,2008-07-12
223624,2008,7,13,0.0,1.5,27953.0,27953.0625,1.667,6,1,2008-07-13
223625,2008,7,13,3.0,4.5,27953.125,27953.1875,2.0,7,1,2008-07-13
223626,2008,7,13,6.0,7.5,27953.25,27953.3125,2.667,12,1,2008-07-13
223627,2008,7,13,9.0,10.5,27953.375,27953.4375,2.667,12,1,2008-07-13
223628,2008,7,13,12.0,13.5,27953.5,27953.5625,2.333,9,1,2008-07-13
223629,2008,7,13,15.0,16.5,27953.625,27953.6875,3.0,15,1,2008-07-13
223630,2008,7,13,18.0,19.5,27953.75,27953.8125,3.0,15,1,2008-07-13
223631,2008,7,13,21.0,22.5,27953.875,27953.9375,2.667,12,1,2008-07-13
223632,2008,7,14,0.0,1.5,27954.0,27954.0625,2.0,7,1,2008-07-14
